date,date,text
2020/4/25 19:54,1587812094092,そーゆーの面白そうですね！
2020/4/25 19:55,1587812101776,現在は無料です！そのうち有料版も出します！by西川
2020/4/25 19:55,1587812157841,ニコ動とか、こーゆーコメント形式って海外ではないようで、みんな見せると面白がります
2020/4/25 19:56,1587812169401,今はGoogle Driveにあるtest.ipynbが終わったところです！
2020/4/25 19:57,1587812233160,前立腺癌（PANDA)興味ある方は、python会のDMにご連絡ください
2020/4/25 19:57,1587812254075,ZoomのチャットとCommentScreenを見てる人が分かれてますね。
2020/4/25 19:57,1587812271072,ぼくのMacがファン回りっぱなし。MBP13(2011late)です。みなさん、どんなの使ってますか？
2020/4/25 19:58,1587812312970,了解です！
2020/4/25 20:00,1587812403051,MBP2018ですが問題なしです。
2020/4/25 20:00,1587812436430,mac mini 2018ですが問題ないです。
2020/4/25 20:00,1587812440892,Macs Fan Control��㙁�
2020/4/25 20:00,1587812455997,ありがとうございます。買い換えの参考にします。
2020/4/25 20:00,1587812458081,zoomなどはiPadとかの方が無難に動いてくれる印象
2020/4/25 20:01,1587812474936,ですね、zoom一回落ちます。
2020/4/25 20:01,1587812496318,用意がすごい......
2020/4/25 20:01,1587812517435,自前のアナコンダのジュピターノートブックでも大丈夫ですか？
2020/4/25 20:02,1587812542130,だいじょぶ
2020/4/25 20:02,1587812553298,大丈夫です！
2020/4/25 20:02,1587812553969,必要なパッケージがちゃんと入っていれば、、
2020/4/25 20:02,1587812575786,すいません。hiro tomoです。zoom再ログインお願いします。
2020/4/25 20:03,1587812607544,あざす。
2020/4/25 20:03,1587812635339,オープンなSlackあるといいね
2020/4/25 20:04,1587812641945,タイムリーですね
2020/4/25 20:04,1587812664544,ああこれか！
2020/4/25 20:04,1587812673002,感染者数、死亡者数、回復者数
2020/4/25 20:05,1587812732282,すごいですね
2020/4/25 20:06,1587812817800,もう一回お願いします
2020/4/25 20:07,1587812823706,右クリック➡アプリで開く➡Google Colabolatoryです！
2020/4/25 20:07,1587812839350,iPadだと開けないかも？
2020/4/25 20:08,1587812897624,ノートブックの読み込みエラーとなります
2020/4/25 20:09,1587812974344,chromeで開くといいよ
2020/4/25 20:09,1587812998106,pip install pandas
2020/4/25 20:11,1587813090185,みんな実行しよう
2020/4/25 20:11,1587813108973,ipynbってマイドライブにコピーしなくてもよいんでしたっけ？
2020/4/25 20:12,1587813147479,実行できない人はコピーした方がいいよ
2020/4/25 20:12,1587813164716,playgroundモードで開けばできませんか？
2020/4/25 20:12,1587813172190,「ファイル」→「コピーを保存」
2020/4/25 20:13,1587813233539,上から順番に実行してね！
2020/4/25 20:14,1587813240175,データを読み込めないです　playgeounds モードって何か分かりますか？
2020/4/25 20:14,1587813247011,左上の「Playground」を押せば、そのまま実行できます。
2020/4/25 20:14,1587813274811,左上にplaygroundモードで開くボタンがあると思います！
2020/4/25 20:14,1587813294003,見つかりましたか？
2020/4/25 20:15,1587813327353,ありがとうございます　見つかりました！
2020/4/25 20:15,1587813357792,👍
2020/4/25 20:16,1587813361035,よかったです！！！
2020/4/25 20:16,1587813362537,file not found になるのはなぜでしょうか？
2020/4/25 20:16,1587813395072,どのエラー?
2020/4/25 20:16,1587813397397,ダウンロード出来てませんね
2020/4/25 20:16,1587813404427,どこかの行を飛ばしていませんか？？
2020/4/25 20:16,1587813413638,上から実行してくださいね！
2020/4/25 20:17,1587813420648,最初のgit cloneで失敗しているのでは？再実行してみてはどうでしょうか？
2020/4/25 20:17,1587813427855,👍
2020/4/25 20:17,1587813428483,👍
2020/4/25 20:17,1587813435527,オッケー
2020/4/25 20:17,1587813437821,👍
2020/4/25 20:17,1587813438303,できました
2020/4/25 20:17,1587813438668,😆
2020/4/25 20:17,1587813439463,👍
2020/4/25 20:17,1587813440317,👍
2020/4/25 20:17,1587813440918,😆
2020/4/25 20:17,1587813441742,👍
2020/4/25 20:17,1587813442628,😆
2020/4/25 20:17,1587813443319,👍
2020/4/25 20:17,1587813444121,😆
2020/4/25 20:17,1587813447601,👍
2020/4/25 20:17,1587813449255,👍
2020/4/25 20:17,1587813451753,いけました
2020/4/25 20:17,1587813452364,よかったです～
2020/4/25 20:17,1587813453345,できた
2020/4/25 20:17,1587813454346,👍
2020/4/25 20:17,1587813459222,👍
2020/4/25 20:17,1587813460243,😆
2020/4/25 20:17,1587813461970,👍
2020/4/25 20:17,1587813461944,このクローンのアドレスはどこから持って来れるんですか？
2020/4/25 20:17,1587813462437,👍
2020/4/25 20:18,1587813494020,👍
2020/4/25 20:18,1587813500696,データの読み込み 変数の名前 = pd.read_csv(読み込むファイルの居場所（パス）)のところがエラーになります
2020/4/25 20:18,1587813511195,💗
2020/4/25 20:20,1587813629995,エラーの方は、実行する行をどれか飛ばしていませんか？
2020/4/25 20:22,1587813762357,264→185
2020/4/25 20:22,1587813771230,クローン先は使用データのリンク1つ目（https://github.com/CSSEGISandData/COVID-19）に行って
2020/4/25 20:23,1587813791264,clone or downloadからでよいと思います
2020/4/25 20:23,1587813835301,ふむふむ
2020/4/25 20:24,1587813899127,👍
2020/4/25 20:24,1587813899302,ついてきてる?
2020/4/25 20:25,1587813901110,👍
2020/4/25 20:25,1587813908284,👍
2020/4/25 20:25,1587813909367,👍
2020/4/25 20:25,1587813918109,おけです！
2020/4/25 20:25,1587813918481,👍
2020/4/25 20:25,1587813920811,👍
2020/4/25 20:25,1587813921494,👍
2020/4/25 20:25,1587813948334,pycountryなんてあるんだね
